RouteRegion,OriginIATA_frq,DestinationIATA_frq,Orig_Country_frq,Dest_Country_frq,RouteIATA_frq,RouteCountry_frq,RouteRegion_frq,Orig_Region_Africa,Orig_Region_Americas,Orig_Region_Asia,Orig_Region_Europe,Orig_Region_Middle East,Dest_Region_Africa,Dest_Region_Americas,Dest_Region_Asia,Dest_Region_Europe,Dest_Region_Middle East
Europe-Europe,-8.1944,-5.7335,-3.2381,-4.1989,-9.4453,-7.4266,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-12.3211,-3.2381,-3.2381,-10.5655,-5.2697,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-3.4388,-3.2381,-3.2381,-8.0475,-5.2697,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-5.4051,-3.2381,-4.1989,-9.4453,-7.4266,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-7.6344,-3.2381,-4.4774,-9.8876,-7.4848,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-11.7947,-3.2381,-6.6126,-10.1411,-10.4634,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-12.3211,-3.2381,-6.6126,-10.5655,-10.4634,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-8.847,-3.2381,-4.1989,-10.1411,-7.4266,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.1944,-3.9405,-3.2381,-3.8563,-10.5655,-10.0976,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.6153,-4.8763,-7.4579,-4.8127,-9.5628,-10.0976,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.6153,-3.9405,-7.4579,-3.8563,-9.5628,-10.0976,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-12.3211,-3.9405,-9.5193,-3.8563,-10.5655,-11.2329,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.4834,-4.8763,-6.6277,-4.8127,-10.1411,-7.3636,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-9.2049,-4.8763,-6.6277,-4.8127,-8.4203,-7.3636,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.8246,-4.8763,-10.5008,-4.8127,-9.8876,-10.4634,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-6.6462,-11.0875,-5.3977,-3.2381,-10.5655,-11.2329,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.2225,-4.8763,-9.5193,-4.8127,-9.1813,-9.3445,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-8.847,-4.8763,-4.1989,-4.8127,-8.0772,-6.5644,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.5624,-4.8763,-5.7729,-4.8127,-7.0727,-7.1784,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.5624,-4.1183,-5.7729,-4.073,-9.8876,-10.0976,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.5624,-3.4388,-5.7729,-3.2381,-9.7055,-9.5228,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.2609,-3.4388,-3.2381,-3.2381,-10.5655,-5.2697,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.2609,-6.7403,-3.2381,-3.2381,-10.5655,-5.2697,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.5439,-3.4388,-7.3376,-3.2381,-10.1411,-10.7501,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.5439,-4.9065,-7.3376,-3.7396,-10.5655,-11.2329,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-6.7403,-3.4388,-3.2381,-3.2381,-6.3018,-5.2697,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.4834,-3.4388,-3.2381,-3.2381,-9.8876,-5.2697,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-9.8465,-4.8763,-9.2094,-4.8127,-8.9914,-9.1169,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.8246,-4.8763,-10.5008,-4.8127,-9.4453,-9.9658,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.2225,-4.8763,-9.2094,-4.8127,-9.3454,-9.1169,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.0338,-4.1183,-4.4774,-4.073,-10.1411,-10.7501,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.7947,-8.1944,-10.7473,-3.2381,-10.1411,-10.4634,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.7156,-4.8763,-4.1989,-4.8127,-7.2948,-6.5644,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-6.4987,-4.5684,-3.7396,-4.4774,-10.5655,-10.7501,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-6.4987,-3.4388,-3.7396,-3.2381,-9.2584,-6.5303,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-10.6271,-3.4388,-3.2381,-3.2381,-9.3454,-5.2697,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.8202,-4.8763,-7.654,-4.8127,-10.5655,-11.2329,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-7.8202,-3.9405,-7.654,-3.8563,-8.9914,-9.4586,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.7947,-3.4388,-5.7729,-3.2381,-10.5655,-9.5228,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-12.3211,-4.5684,-3.2381,-4.4774,-10.5655,-7.4848,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.4834,-11.0875,-4.1989,-5.7729,-9.8876,-10.4634,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-11.4834,-4.8763,-9.5193,-4.8127,-10.5655,-9.3445,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-12.3211,-3.8563,-3.2381,-10.5655,-9.4586,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-4.2277,-3.8563,-4.18,-10.5655,-11.2329,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-6.8016,-3.8563,-6.6277,-8.6493,-9.0785,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-5.184,-3.8563,-3.2381,-9.4453,-9.4586,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-4.8763,-3.8563,-4.8127,-6.4013,-6.6261,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-6.6838,-3.8563,-6.5624,-10.5655,-11.2329,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-4.5684,-3.8563,-4.4774,-10.5655,-11.2329,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-6.9387,-3.8563,-6.8085,-9.2584,-9.7565,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-6.0456,-3.8563,-5.7729,-9.8876,-10.2581,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-5.7335,-3.8563,-4.1989,-10.5655,-9.1573,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-6.6431,-3.8563,-3.8563,-10.1411,-9.9658,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-9.7225,-3.8563,-4.1989,-8.7996,-9.1573,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-8.8882,-3.8563,-4.1989,-10.5655,-9.1573,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-8.6916,-3.8563,-5.7729,-10.5655,-10.2581,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-3.6785,-3.8563,-3.3625,-10.1411,-10.7501,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-3.4388,-3.8563,-3.2381,-9.8876,-9.4586,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-8.1944,-3.8563,-3.2381,-10.1411,-9.4586,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-7.6153,-3.8563,-7.4579,-9.3454,-9.8539,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Europe,-3.9405,-7.8202,-3.8563,-7.654,-8.7204,-9.1573,-2.9941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Europe-Middle East,-4.2277,-6.3357,-4.18,-5.425,-8.1573,-7.7495,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.2277,-5.9456,-4.18,-5.425,-7.762,-7.7495,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.2277,-7.1553,-4.18,-6.9684,-10.5655,-11.2329,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-6.8016,-4.4538,-6.6277,-4.4009,-7.4396,-7.7495,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-5.184,-4.4538,-3.2381,-4.4009,-7.1131,-7.3724,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-5.184,-5.6549,-3.2381,-5.5685,-10.5655,-6.4795,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.8763,-6.3357,-4.8127,-5.425,-7.2149,-7.5051,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.8763,-6.8776,-4.8127,-6.7497,-7.459,-7.7706,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.8763,-5.6549,-4.8127,-5.5685,-7.4269,-7.7357,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-6.6838,-4.4538,-6.5624,-4.4009,-9.7055,-10.2581,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-7.4077,-4.4538,-7.2589,-4.4009,-8.3963,-8.7987,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.5684,-4.4538,-4.4774,-4.4009,-9.5628,-10.0976,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.5684,-5.2937,-4.4774,-5.2186,-9.7055,-10.2581,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-5.6093,-8.5462,-4.1989,-7.2955,-7.9028,-8.2557,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-5.6093,-5.6549,-4.1989,-5.5685,-10.1411,-10.7501,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-6.0456,-4.4538,-5.7729,-4.4009,-7.4207,-7.7288,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.1592,-6.3357,-3.7396,-5.425,-6.4597,-6.4429,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.1592,-4.4538,-3.7396,-4.4009,-7.7922,-6.2289,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.1592,-7.1553,-3.7396,-6.9684,-7.0014,-7.2735,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.1592,-5.6549,-3.7396,-5.5685,-9.8876,-10.4634,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-5.4018,-5.2937,-4.1989,-5.2186,-7.1734,-7.3593,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-6.6431,-4.4538,-3.8563,-4.4009,-10.1411,-9.5228,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.1183,-4.4538,-4.073,-4.4009,-9.2584,-9.7565,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-7.0855,-6.3357,-6.8471,-5.425,-10.5655,-11.2329,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-7.0855,-6.8776,-6.8471,-6.7497,-10.1411,-10.7501,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-7.0855,-4.4538,-6.8471,-4.4009,-7.3438,-7.4552,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-7.0855,-5.2937,-6.8471,-5.2186,-7.1007,-7.3811,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-10.3997,-4.4538,-10.1016,-4.4009,-10.1411,-10.7501,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.6785,-4.4538,-3.3625,-4.4009,-10.1411,-8.4145,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.6785,-5.2937,-3.3625,-5.2186,-6.1714,-6.3795,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-6.8339,-6.8776,-3.2381,-6.7497,-10.1411,-10.7501,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.4388,-4.4538,-3.2381,-4.4009,-9.5628,-7.3724,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.4388,-5.6549,-3.2381,-5.5685,-6.2675,-6.4795,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.4388,-11.7947,-3.2381,-5.5685,-10.5655,-6.4795,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-5.3589,-4.4538,-3.3625,-4.4009,-8.0772,-8.4145,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-5.4051,-5.2937,-4.1989,-5.2186,-8.5847,-7.3593,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.9065,-6.3357,-3.7396,-5.425,-7.239,-6.4429,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.9065,-4.4538,-3.7396,-4.4009,-6.487,-6.2289,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-4.9065,-10.7198,-3.7396,-10.4024,-10.5655,-11.2329,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-8.9426,-4.4538,-6.8471,-4.4009,-8.2669,-7.4552,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-7.7156,-4.4538,-4.1989,-4.4009,-8.373,-8.773,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-6.4987,-4.4538,-3.7396,-4.4009,-6.8147,-6.2289,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-7.4556,-4.4538,-7.3049,-4.4009,-6.9072,-7.1715,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.9405,-4.4538,-3.8563,-4.4009,-9.1813,-9.5228,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.9405,-5.9456,-3.8563,-5.425,-6.2441,-6.4573,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Europe-Middle East,-3.9405,-5.6549,-3.8563,-5.5685,-6.0823,-6.284,-3.4666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Middle East-Africa,-6.3357,-6.9927,-5.425,-6.8604,-10.5655,-11.2329,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-6.8776,-9.1172,-6.7497,-8.8897,-9.7055,-10.2581,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-6.8776,-7.6466,-6.7497,-7.3595,-9.8876,-10.4634,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-7.4735,-4.4009,-7.322,-7.0344,-7.3092,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-7.3588,-4.4009,-7.2069,-9.112,-9.593,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-7.5896,-4.4009,-7.4333,-7.005,-7.2774,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-10.8246,-4.4009,-10.5008,-9.7055,-10.2581,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-7.5647,-4.4009,-7.4051,-7.0806,-7.3593,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-7.6466,-4.4009,-7.3595,-7.4145,-7.7221,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-8.0937,-4.4009,-7.9154,-7.6273,-7.9542,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-6.963,-4.4009,-6.8265,-7.965,-8.324,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-6.9927,-4.4009,-6.8604,-7.2741,-7.5693,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-7.7791,-4.4009,-7.6147,-7.2588,-7.5528,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-4.4538,-7.6869,-4.4009,-7.5264,-7.7523,-8.0908,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-11.7947,-6.5471,-5.425,-6.4314,-10.5655,-8.4812,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-5.9456,-6.5471,-5.425,-6.4314,-8.1242,-8.4812,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-5.9456,-11.0875,-5.425,-6.8265,-9.8876,-10.4634,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-5.2937,-7.3588,-5.2186,-7.2069,-7.0457,-7.3215,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Africa,-5.6549,-6.9927,-5.5685,-6.8604,-10.5655,-11.2329,-4.1013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Middle East-Asia,-4.4538,-3.9696,-4.4009,-3.8606,-10.1411,-6.8128,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-11.7947,-4.4009,-4.8907,-10.5655,-7.2282,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-10.171,-4.4009,-4.8907,-9.1813,-7.2282,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-6.8635,-4.4009,-3.8748,-7.1298,-6.4231,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-7.6869,-4.4009,-7.5264,-7.7331,-8.0698,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-7.8292,-4.4009,-3.8606,-7.813,-6.8128,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-8.158,-4.4009,-4.8907,-7.5644,-7.2282,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-9.5657,-4.4009,-5.4888,-8.7589,-9.1573,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-6.7045,-4.4009,-3.8748,-7.1214,-6.4231,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-7.0727,-4.4009,-6.9374,-6.9167,-7.1818,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-5.5752,-4.4009,-4.8907,-7.9148,-7.2282,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-7.3141,-4.4009,-5.4379,-8.019,-8.3832,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-6.2189,-4.4009,-5.6411,-10.1411,-7.4848,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-6.451,-4.4009,-3.8748,-6.8884,-6.4231,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-6.8301,-4.4009,-3.8606,-7.5421,-6.8128,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-11.0875,-4.4009,-4.8907,-10.1411,-7.2282,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-7.2812,-4.4009,-3.8606,-7.0306,-6.8128,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-8.3193,-4.4009,-8.1307,-7.8237,-8.169,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-5.6088,-4.4009,-5.5236,-6.9733,-7.2431,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-8.7432,-4.4009,-4.8907,-7.9781,-7.2282,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-7.0791,-4.4009,-6.9435,-6.864,-7.1249,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-5.5802,-4.4009,-5.4888,-10.5655,-9.1573,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-7.8445,-4.4009,-7.6773,-7.3271,-7.627,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-6.4784,-4.4009,-5.6411,-7.2055,-7.4848,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-4.4538,-10.7198,-4.4009,-10.4024,-9.8876,-10.4634,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Middle East-Asia,-5.9456,-3.9696,-5.425,-3.8606,-6.8792,-7.1412,-3.6711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
